"Name","Status","ExitCode","DesktopInteract","ErrorControl","PathName","ServiceType","StartMode","Caption","Description","InstallDate","CreationClassName","Started","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DisplayName","ServiceSpecificExitCode","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
"mpssvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p","Share Process","Auto","Windows Defender Firewall","Windows Defender Firewall helps protect your computer by preventing unauthorized users from gaining access to your computer through the Internet or a network.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Defender Firewall","0","NT Authority\LocalService","Running","0","0","False","3624","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"MSDTC","OK","1077","False","Normal","C:\WINDOWS\System32\msdtc.exe","Own Process","Manual","Distributed Transaction Coordinator","Coordinates transactions that span multiple resource managers, such as databases, message queues, and file systems. If this service is stopped, these transactions will fail. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Distributed Transaction Coordinator","0","NT AUTHORITY\NetworkService","Stopped","0","0","True","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"MSiSCSI","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Microsoft iSCSI Initiator Service","Manages Internet SCSI (iSCSI) sessions from this computer to remote iSCSI target devices. If this service is stopped, this computer will not be able to login or access iSCSI targets. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Microsoft iSCSI Initiator Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"msiserver","OK","0","False","Normal","C:\WINDOWS\system32\msiexec.exe /V","Own Process","Manual","Windows Installer","Adds, modifies, and removes applications provided as a Windows Installer (*.msi, *.msp) package. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Installer","0","LocalSystem","Running","0","0","False","17872","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"MsKeyboardFilter","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Disabled","Microsoft Keyboard Filter","Controls keystroke filtering and mapping",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Microsoft Keyboard Filter","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"MyWiFiDHCPDNS","OK","1077","False","Ignore","""C:\Program Files\Intel\WiFi\bin\PanDhcpDns.exe""","Own Process","Disabled","Wireless PAN DHCP Server",,,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Wireless PAN DHCP Server","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NaturalAuthentication","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Natural Authentication","Signal aggregator service, that evaluates signals based on time, network, geolocation, bluetooth and cdf factors. Supported features are Device Unlock, Dynamic Lock and Dynamo MDM policies",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Natural Authentication","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NcaSvc","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k NetSvcs -p","Share Process","Manual","Network Connectivity Assistant","Provides DirectAccess status notification for UI components",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Network Connectivity Assistant","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NcbService","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Network Connection Broker","Brokers connections that allow packaged Microsoft Store apps to receive notifications from the internet.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Network Connection Broker","0","LocalSystem","Running","0","0","False","2088","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NcdAutoSetup","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p","Share Process","Manual","Network Connected Devices Auto-Setup","Network Connected Devices Auto-Setup service monitors and installs qualified devices that connect to a qualified network. Stopping or disabling this service will prevent Windows from discovering and installing qualified network connected devices automatically. Users can still manually add network connected devices to a PC through the user interface.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Network Connected Devices Auto-Setup","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Netlogon","OK","1077","False","Normal","C:\WINDOWS\system32\lsass.exe","Share Process","Manual","Netlogon","Maintains a secure channel between this computer and the domain controller for authenticating users and services. If this service is stopped, the computer may not authenticate users and services and the domain controller cannot register DNS records. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Netlogon","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Netman","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Network Connections","Manages objects in the Network and Dial-Up Connections folder, in which you can view both local area network and remote connections.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Network Connections","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"netprofm","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k netprofm -p","Share Process","Manual","Network List Service","Identifies the networks to which the computer has connected, collects and stores properties for these networks, and notifies applications when these properties change.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Network List Service","0","NT AUTHORITY\NetworkService","Running","0","0","False","2600","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NetSetupSvc","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Manual","Network Setup Service","The Network Setup Service manages the installation of network drivers and permits the configuration of low-level network settings.  If this service is stopped, any driver installations that are in-progress may be cancelled.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Network Setup Service","0","LocalSystem","Running","0","0","False","8928","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NetTcpPortSharing","OK","1077","False","Normal","C:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe","Share Process","Disabled","Net.Tcp Port Sharing Service","Provides ability to share TCP ports over the net.tcp protocol.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Net.Tcp Port Sharing Service","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NgcCtnrSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Manual","Microsoft Passport Container","Manages local user identity keys used to authenticate user to identity providers as well as TPM virtual smart cards. If this service is disabled, local user identity keys and TPM virtual smart cards will not be accessible. It is recommended that you do not reconfigure this service.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Microsoft Passport Container","0","NT AUTHORITY\LocalService","Running","0","0","False","5432","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NgcSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Microsoft Passport","Provides process isolation for cryptographic keys used to authenticate to a user’s associated identity providers. If this service is disabled, all uses and management of these keys will not be available, which includes machine logon and single-sign on for apps and websites. This service starts and stops automatically. It is recommended that you do not reconfigure this service.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Microsoft Passport","0","LocalSystem","Running","0","0","False","2408","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NlaSvc","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k netprofm -p","Share Process","Manual","Network Location Awareness","Collects and stores configuration information for the network and notifies programs when this information is modified. If this service is stopped, configuration information might be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Network Location Awareness","0","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"nsi","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Share Process","Auto","Network Store Interface Service","This service delivers network notifications (e.g. interface addition/deleting etc) to user mode clients. Stopping this service will cause loss of network connectivity. If this service is disabled, any other services that explicitly depend on this service will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Network Store Interface Service","0","NT Authority\LocalService","Running","0","0","False","2388","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"nvagent","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k NetSvcs","Share Process","Manual","Network Virtualization Service","Provides network virtualization services.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Network Virtualization Service","0","LocalSystem","Running","0","0","False","3516","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"NVDisplay.ContainerLocalSystem","OK","0","False","Ignore","C:\WINDOWS\System32\DriverStore\FileRepository\nvbl.inf_amd64_40a1fdce5d23d247\Display.NvContainer\NVDisplay.Container.exe -s NVDisplay.ContainerLocalSystem -f C:\ProgramData\NVIDIA\NVDisplay.ContainerLocalSystem.log -l 3 -d C:\WINDOWS\System32\DriverStore\FileRepository\nvbl.inf_amd64_40a1fdce5d23d247\Display.NvContainer\plugins\LocalSystem -r -p 30000 -cfg NVDisplay.ContainerLocalSystem\LocalSystem /ert","Own Process","Auto","NVIDIA Display Container LS","Container service for NVIDIA root features",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","NVIDIA Display Container LS","0","LocalSystem","Running","0","0","False","3528","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
